PSY 270,3.0,,"[True, False, True, True]",
PSY 280,3.0," PSY 264 [Min Grade: D] and PSY 265 [Min Grade: D]
","[False, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E17640>>
PSY 285,3.0," PSY 101 [Min Grade: C] or PSY 112 [Min Grade: C]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E177F0>>
PSY 290,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E17940>>
PSY 310,3.0," (PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D])
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E17A90>>
PSY 312,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E17BE0>>
PSY 320 [WI],3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E17D30>>
PSY 325,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E17E80>>
PSY 330,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D] or IDM 211 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E17FD0>>
PSY 333,3.0,,"[True, False, False, False]", Cannot enroll if classification is Freshman
PSY 335,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E17EE0>>
PSY 336,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E30400>>
PSY 342,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E30550>>
PSY 345,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E306A0>>
PSY 352,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E307F0>>
PSY 355,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E30940>>
PSY 356,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E30A90>>
PSY 357,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E30BE0>>
PSY 360 [WI],3.0," PSY 265 [Min Grade: D]
","[True, False, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E30D30>>
PSY 368,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E30E20>>
PSY 370,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E30F70>>
PSY 371,3.0," PSY 101 [Min Grade: D] or PSY 111 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E310C0>>
PSY 380,3.0," PSY 280 [Min Grade: D] and PSY 360 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E31210>>
PSY 410,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D] or PSY 112 [Min Grade: D]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E313C0>>
PSY 427,3.0," PSY 330 [Min Grade: D] or ECON 301 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E31570>>
PSY 450,3.0," (PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]) and PSY 120 [Min Grade: C]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E316C0>>
PSY 455,3.0," PSY 101 [Min Grade: D] or PSY 111 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E318D0>>
PSY 463,3.0," PSY 101 [Min Grade: D] or PSY 112 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E31A20>>
PSY 490 [WI],4.0,,"[True, True, True, True]", Can enroll if major is PSY and classification is Senior.
PSY 491 [WI],4.0," PSY 490 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E31C60>>
PSY 492 [WI],4.0," PSY 491 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85E31D50>>
PSY I199,0.0-12.0,,"[False, False, False, False]",
PSY I299,0.0-12.0,,"[False, False, False, False]",
PSY I399,0.0-12.0,,"[False, False, False, False]",
PSY I499,1.0-3.0,,"[False, False, False, False]",
PSY T180,0.0-12.0,,"[False, False, False, False]",
PSY T280,0.0-12.0,,"[True, False, False, True]",
PSY T380,0.0-12.0,,"[False, False, False, False]",
PSY T480,0.0-12.0,,"[False, False, False, False]",
RELS T280,1.0-12.0,,"[False, False, False, False]",
RELS T380,1.0-12.0,,"[False, False, False, False]",
SCTS 101,3.0,,"[True, False, True, False]",
SCTS 200,4.0,,"[False, True, False, False]",
SCTS 202,4.0,,"[False, True, False, False]",
SCTS 205,4.0,,"[False, False, False, False]",
SCTS 207,4.0,,"[False, True, False, False]",
SCTS 208,4.0,,"[False, False, False, False]",
SCTS I199,0.0-12.0,,"[False, False, False, False]",
SCTS I299,0.0-12.0,,"[False, False, False, False]",
SCTS I399,0.0-12.0,,"[False, False, False, False]",
SCTS I499,0.0-12.0,,"[False, False, False, False]",
SCTS T280,3.0-4.0,,"[False, False, True, False]",
SCTS T380,3.0-4.0,,"[True, True, True, False]",
SCTS T480,3.0-4.0,,"[False, False, False, False]",
SOC 101,3.0,,"[True, True, True, True]",
SOC 115,4.0,,"[True, True, True, True]",
SOC 207,4.0,,"[False, True, False, False]",
SOC 210,4.0,,"[True, True, True, False]",
SOC 215,4.0,,"[False, False, False, False]",
SOC 220,4.0,,"[True, True, True, False]",
SOC 221,4.0,,"[True, True, True, True]",
SOC 222,4.0,,"[True, False, False, True]",
SOC 230,4.0,,"[True, True, False, False]",
SOC 235,4.0,,"[True, True, True, True]",
SOC 238,4.0,,"[False, True, False, False]",
SOC 240,4.0,,"[True, False, True, False]", Cannot enroll if classification is Freshman
SOC 241,4.0,,"[True, False, False, False]",
SOC 242,4.0,,"[False, True, False, False]",
SOC 244,4.0,,"[False, True, False, False]", Cannot enroll if classification is Freshman
SOC 261,4.0,,"[False, True, False, False]", Cannot enroll if classification is Freshman
SOC 268,4.0,,"[False, False, False, False]",
SOC 271,4.0,,"[True, False, True, True]",
SOC 276,3.0,,"[False, True, False, False]",
SOC 281,4.0," SOC 101 [Min Grade: D] or SOC 115 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85F92A10>>
SOC 313,4.0,,"[False, True, False, False]", Cannot enroll if classification is Freshman
SOC 318,4.0,,"[False, False, False, False]",
SOC 320,4.0,,"[True, True, False, False]", Cannot enroll if classification is Freshman
SOC 330,4.0,,"[True, False, False, False]", Cannot enroll if classification is Freshman
SOC 335,3.0,,"[False, False, True, False]",
SOC 340,4.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
SOC 341,4.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
SOC 346,4.0,,"[True, False, False, False]",
SOC 349,4.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
SOC 355 [WI],4.0,,"[False, True, True, False]",
SOC 356 [WI],4.0," SOC 355 [Min Grade: D] or SOC 260 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85F934C0>>
SOC 370,4.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
SOC 405,3.0,,"[False, False, False, False]",
SOC 406,4.0,,"[False, True, False, False]",
SOC 410,4.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman or Sophomore 
SOC 420,4.0," SOC 356 [Min Grade: C]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85F939D0>>
SOC 430,4.0,,"[True, False, False, False]", Cannot enroll if classification is Freshman
SOC 444,4.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
SOC 450,4.0," SOC 101 [Min Grade: C] and (SOC 115 [Min Grade: C] or SOC 210 [Min Grade: C] or SOC 215 [Min Grade: C] or SOC 220 [Min Grade: C] or SOC 221 [Min Grade: C] or SOC 222 [Min Grade: C] or SOC 230 [Min Grade: C] or SOC 235 [Min Grade: C] or SOC 240 [Min Grade: C] or SOC 241 [Min Grade: C] or SOC 242 [Min Grade: C] or SOC 268 [Min Grade: C] or SOC 271 [Min Grade: C] or SOC 276 [Min Grade: C] or SOC 313 [Min Grade: C] or SOC 320 [Min Grade: C] or SOC 330 [Min Grade: C] or SOC 335 [Min Grade: C] or SOC 340 [Min Grade: C] or SOC 341 [Min Grade: C] or SOC 345 [Min Grade: C] or SOC 346 [Min Grade: C] or SOC 349 [Min Grade: C] or SOC 355 [Min Grade: C] or SOC 356 [Min Grade: C] or SOC 370 [Min Grade: C] or SOC 410 [Min Grade: C] or SOC 420 [Min Grade: C] or SOC 430 [Min Grade: C] or SOC 444 [Min Grade: C])
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85F93CA0>>
SOC 490,4.0," SOC 241 [Min Grade: D] and SOC 242 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85F93DF0>>
SOC 491,4.0," SOC 490 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85F91810>>
SOC 492,4.0," SOC 491 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85F93C70>>
SOC I199,0.0-12.0,,"[False, False, False, False]",
SOC I299,0.0-12.0,,"[False, False, False, False]",
SOC I399,0.0-12.0,,"[False, False, False, False]",
SOC I499,0.0-12.0,,"[False, False, False, False]",
SOC T180,0.0-12.0,,"[False, False, False, False]",
SOC T280,0.0-12.0,,"[True, True, False, False]",
SOC T380,0.0-12.0,,"[False, False, False, False]",
SOC T480,0.0-12.0,,"[False, False, False, False]",
SPAN 101,4.0,,"[True, True, True, True]",
SPAN 102,4.0," SPAN 101 [Min Grade: D]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85F91750>>
SPAN 103,4.0," SPAN 102 [Min Grade: D]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601EFB0>>
SPAN 113,4.0," SPAN 102 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601F0A0>>
SPAN 201,4.0," SPAN 103 [Min Grade: D] or APWSP 331 or SPAN 113 [Min Grade: D]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601F190>>
SPAN 202,4.0," SPAN 201 [Min Grade: D] or SPAN 211 [Min Grade: D]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601F340>>
SPAN 211,4.0," (SPAN 103 [Min Grade: D] or SPAN 113 [Min Grade: D])
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601F490>>
SPAN 212,4.0," (SPAN 201 [Min Grade: D] or SPAN 211 [Min Grade: D])
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601F5E0>>
SPAN 310 [WI],4.0," SPAN 202 [Min Grade: D] or SPAN 212 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601F730>>
SPAN 320,4.0," SPAN 310 [Min Grade: D]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601F880>>
SPAN 330,4.0," SPAN 310 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601F970>>
SPAN 340,4.0," SPAN 310 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601FA60>>
SPAN 350,4.0," SPAN 310 [Min Grade: D]
","[True, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601FB50>>
SPAN 410 [WI],4.0," SPAN 310 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601FC40>>
SPAN 420,4.0," SPAN 310 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601FD30>>
SPAN 430,4.0," SPAN 310 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601FE20>>
SPAN 440,4.0," SPAN 310 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601FF10>>
SPAN 450,4.0," SPAN 310 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8601FFA0>>
SPAN I199,0.0-12.0,,"[False, False, False, False]",
SPAN I299,0.0-12.0,,"[False, False, False, False]",
SPAN I399,0.0-12.0,,"[False, False, False, False]",
SPAN I499,0.0-12.0,,"[False, False, False, False]",
SPAN T180,0.0-12.0,,"[False, False, False, False]",
SPAN T280,0.0-12.0,,"[False, False, False, False]",
SPAN T380,0.0-12.0,,"[False, False, False, False]",
SPAN T480,0.5-12.0,,"[False, False, False, False]",
WGST 101,3.0,,"[True, True, False, True]",
WGST 201,3.0,,"[False, False, False, False]",
WGST 220,3.0,,"[True, False, False, False]", Cannot enroll if classification is Freshman
WGST 225,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
WGST 230,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
WGST 235,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
WGST 240,3.0,,"[False, True, False, False]", Cannot enroll if classification is Freshman
WGST 255,3.0,,"[False, False, True, False]",
WGST 260,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
WGST 265,3.0,,"[False, False, False, False]",
WGST 270,3.0,,"[False, False, False, False]",
WGST 275,3.0,,"[True, False, False, False]", Cannot enroll if classification is Freshman
WGST 301,3.0,,"[False, True, False, False]", Cannot enroll if classification is Freshman
WGST 308,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
WGST 320,3.0,,"[True, False, False, False]",
WGST 324,3.0,,"[False, True, False, False]",
WGST I199,0.0-12.0,,"[False, False, False, False]",
WGST I299,0.0-12.0,,"[False, False, False, False]",
WGST I399,0.0-12.0,,"[False, False, False, False]",
WGST I499,0.0-12.0,,"[False, False, False, False]",
WGST T180,0.0-12.0,,"[False, False, True, False]",
WGST T280,1.0-6.0,,"[True, True, True, False]",
WGST T380,0.0-12.0,,"[False, True, False, False]",
WGST T480,0.0-12.0,,"[False, False, False, False]",
WRIT 195,3.0,,"[False, False, True, False]",
WRIT 200,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C860B6AA0>>
WRIT 210 [WI],3.0," (ENGL 101 [Min Grade: C] or ENGL 111 [Min Grade: C]) and (ENGL 102 [Min Grade: C] or ENGL 112 [Min Grade: C])
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861532E0>>
WRIT 211,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86153550>>
WRIT 212,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861536A0>>
WRIT 215 [WI],3.0," ENGL 103 [Min Grade: D], ENGL 113 [Min Grade: D] (Can be taken Concurrently)(ENGL 101 [Min Grade: D] or ENGL 111 [Min Grade: D]) and (ENGL 102 [Min Grade: D] or ENGL 112 [Min Grade: D])
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861537F0>>
WRIT 220 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86153B20>>
WRIT 225 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86153CD0>>
WRIT 226,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86153E80>>
WRIT 250,3.0," ENGL 103 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86153FD0>>
WRIT 280,1.0,,"[True, True, True, False]",
WRIT 290,0.0-3.0,,"[False, True, True, False]",
WRIT 295,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861742E0>>
WRIT 301 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86174430>>
WRIT 302 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861745E0>>
WRIT 303,3.0," ENGL 103 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86174790>>
WRIT 305,3.0,,"[False, True, False, False]",
WRIT 306,4.0," (ENGL 101 [Min Grade: D] and ENGL 102 [Min Grade: D] and ENGL 103 [Min Grade: D]) or ENGL 105 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861749D0>>
WRIT 310,3.0," ENGL 103 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86174C40>>
WRIT 311,3.0," (ENGL 101 [Min Grade: C] or ENGL 111 [Min Grade: C]) and (ENGL 102 [Min Grade: C] or ENGL 112 [Min Grade: C]) and (ENGL 103 [Min Grade: C] or ENGL 113 [Min Grade: C])
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86174D90>>
WRIT 312 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86175120>>
WRIT 315,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861752D0>>
WRIT 320,3.0,,"[False, False, True, False]",
WRIT 400 [WI],4.0,,"[True, False, False, False]", Cannot enroll if classification is Freshman or Sophomore 
WRIT 401,3.0," WRIT 295 [Min Grade: C] and WRIT 301 [Min Grade: C]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86175600>>
WRIT 402,3.0," WRIT 295 [Min Grade: C] and WRIT 302 [Min Grade: C]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861757B0>>
WRIT 405,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86175960>>
WRIT I199,0.0-12.0,,"[False, False, False, False]",
WRIT I299,0.0-12.0,,"[False, False, False, False]",
WRIT I399,0.0-12.0,,"[False, False, False, False]",
WRIT I499,0.0-12.0,,"[False, False, False, False]",
WRIT T180,0.0-12.0,,"[False, False, False, False]",
WRIT T280,0.0-12.0,,"[True, False, False, False]",
WRIT T380,3.0,,"[False, True, False, False]", Cannot enroll if classification is Freshman or Sophomore 
WRIT T480,0.0-12.0,,"[False, False, False, False]",
ACCT 110,4.0,,"[True, True, True, True]",
ACCT 115,4.0,,"[True, True, True, True]",
ACCT 116,4.0," ACCT 115 [Min Grade: D] or ACCT 110 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DB820>>
ACCT 120,4.0,,"[False, False, True, False]",
ACCT 200,1.0," ACCT 115 [Min Grade: C]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DBA60>>
ACCT 320,4.0," ACCT 115 [Min Grade: C] and ACCT 116 [Min Grade: C]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DBB50>>
ACCT 321,4.0," ACCT 115 [Min Grade: C]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DBD00>>
ACCT 322,4.0," ACCT 321 [Min Grade: C]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DBDF0>>
ACCT 323,4.0," ACCT 322 [Min Grade: C]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DBEE0>>
ACCT 327,4.0," ACCT 321 [Min Grade: C]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DBFD0>>
ACCT 329,4.0," ACCT 322 [Min Grade: C]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DB610>>
ACCT 331,4.0," ACCT 116 [Min Grade: C] and ACCT 321 [Min Grade: C]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C861DBF40>>
ACCT 341,4.0," ACCT 322 [Min Grade: C]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C862003A0>>
ACCT 344,4.0,,"[False, False, False, False]",
ACCT 350,4.0," ACCT 115 [Min Grade: C]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86200580>>
ACCT 360,4.0," ACCT 321 [Min Grade: B] and ACCT 322 [Min Grade: B]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86200670>>
ACCT 420,4.0," FIN 301 [Min Grade: C]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86200820>>
ACCT I199,0.0-12.0,,"[False, False, False, False]",
ACCT I299,0.0-12.0,,"[False, False, False, False]",
ACCT I399,0.0-12.0,,"[False, False, False, False]",
ACCT I499,0.5-12.0,,"[False, False, False, False]",
ACCT T180,0.0-12.0,,"[False, False, False, False]",
ACCT T280,0.0-12.0,,"[False, False, False, False]",
ACCT T380,0.0-12.0,,"[False, False, False, False]",
ACCT T480,0.5-12.0,,"[False, False, False, True]",
BSAN 160,4.0,,"[False, True, True, False]",
BSAN 260,4.0,,"[False, False, False, False]",
BSAN 360,4.0," (STAT 202 [Min Grade: C-] or STAT 206 [Min Grade: C-]) and (BSAN 260 [Min Grade: C-] or BUSN 260 [Min Grade: C-] or BSAN 160 [Min Grade: C-])
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C862279A0>>
BSAN 460,4.0," (BSAN 160 [Min Grade: C-] or BSAN 260 [Min Grade: C-] or BUSN 260 [Min Grade: C-]) and (BSAN 360 [Min Grade: C-] or BUSN 360 [Min Grade: C-])
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86227C70>>
BSAN T180,0.0-12.0,,"[False, False, False, False]",
BSAN T280,0.0-12.0,,"[False, False, False, False]",
BSAN T380,0.0-12.0,,"[False, False, False, False]",
BSAN T480,0.0-12.0,,"[False, False, False, False]",
STAT 201,4.0," MATH 102 [Min Grade: D] or MATH 121 [Min Grade: D] or MATH 173 [Min Grade: D] or MATH 183 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86250880>>
STAT 202,4.0," STAT 201 [Min Grade: C]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C862276D0>>
STAT 205,4.0," MATH 122 [Min Grade: D]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8629DA80>>
STAT 206,4.0," STAT 205 [Min Grade: D]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8629DB70>>
STAT 325,4.0," STAT 201 [Min Grade: C-] or STAT 205 [Min Grade: C-]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8629DC60>>
STAT 331,4.0," STAT 202 [Min Grade: C-] or STAT 206 [Min Grade: C-]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8629DDB0>>
STAT 335,4.0," STAT 202 [Min Grade: C-] or STAT 206 [Min Grade: C-]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8629DF00>>
STAT I199,0.0-12.0,,"[False, False, False, False]",
STAT I299,0.0-12.0,,"[False, False, False, False]",
STAT I399,0.0-12.0,,"[False, False, False, False]",
STAT I499,0.0-12.0,,"[False, False, False, False]",
STAT T180,0.0-12.0,,"[False, False, False, False]",
STAT T280,0.0-12.0,,"[False, False, False, False]",
STAT T380,0.0-12.0,,"[False, False, False, False]",
STAT T480,0.5-12.0,,"[False, False, False, False]",
ECON 201,4.0,,"[True, True, True, True]",
ECON 202,4.0, ECON 201 [Min Grade: D] (Can be taken Concurrently),"[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8629ED10>>
ECON 203 [WI],4.0," ECON 202 [Min Grade: D] (Can be taken Concurrently)ECON 201 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86364A90>>
ECON 240,4.0,,"[True, True, True, True]",
ECON 248,1.0," MATH 102 [Min Grade: C] or MATH 121 [Min Grade: C] or ECON 201 [Min Grade: C]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86364C70>>
ECON 250,4.0," STAT 201 [Min Grade: C] or STAT 205 [Min Grade: C] or MATH 107 [Min Grade: C] or MATH 310 [Min Grade: C] or MATH 311 [Min Grade: C]
","[True, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86364E20>>
ECON 260,4.0," ECON 201 [Min Grade: C]
","[False, False, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86365090>>
ECON 270,4.0,,"[False, True, True, False]",
ECON 301,4.0," ECON 201 [Min Grade: C] and ECON 202 [Min Grade: C] and (MATH 102 [Min Grade: C] or MATH 121 [Min Grade: C])
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C86365270>>
